Date,Index_Level,Index_Predicted_Return,Predicted_Index_Level
2024-11-01,14885.689674971676,0.0015267263748653483,15336.096699903004
2024-11-04,14830.815609851668,0.0017783995768199774,15363.37040778418
2024-11-05,15101.815058722592,0.0015849946627584529,15387.721267882498
2024-11-06,15653.992332960612,0.004371900706126686,15454.994857359234
2024-11-07,16151.575825616948,0.012771141174432215,15652.372778532694
2024-11-08,16125.256098646569,0.0025791981752426195,15692.743349841303
2024-11-11,16183.416965529635,0.004243197595450106,15759.330760689363
2024-11-12,16157.413156905475,0.010649990110180137,15927.167477433764
2024-11-13,16081.767086216329,0.006901289065407515,16037.08546418869
2024-11-14,15984.58204375667,-0.001558648977712824,16012.08927732444
2024-11-15,15568.038367134595,-0.005530301204105692,15923.537600713806
2024-11-18,15743.497235913275,-0.0008996181786228983,15909.212496820217
2024-11-19,15884.616220227916,0.001316514990842113,15930.157213564773
2024-11-20,15889.489909295487,-0.003299289981776142,15877.599005461941
2024-11-21,16040.728963250329,-0.0027653310778997615,15833.692187489705
2024-11-22,16167.122616240304,0.004877720380271231,15910.924510567565
2024-11-25,16295.210319513517,0.004262727785319531,15978.748450568884
2024-11-26,16200.994376211602,-0.0017374659862447808,15950.98591863326
2024-11-27,15998.15056253308,-0.000608315852641548,15941.282681033694
2024-11-29,16126.826596262184,0.00600357223967044,16036.987323202287
2024-12-02,16368.032609512187,0.007135977569181254,16151.426905017901
2024-12-03,16355.161383869252,-0.00036850645403037997,16145.474999961601
2024-12-04,16680.814949514886,0.004635402741262851,16220.315779035418
2024-12-05,16375.328570280362,1.9760522535389484e-05,16220.6363009509
2024-12-06,16568.03641422789,0.00708313210902981,16335.529210763061
2024-12-09,16442.26995599261,-0.00042942788500639637,16328.51427900362
2024-12-10,16165.292444824843,-0.0005152050726405506,16320.101745618396
2024-12-11,16509.35599879254,-5.007103930772041e-05,16319.284581162385
2024-12-12,16372.028173893494,0.0008269194129701053,16332.779314388334
2024-12-13,16389.21880347608,-0.0017536102466424194,16304.137985226473
2024-12-16,16615.501767637714,-0.0035009883291687166,16247.05738842304
2024-12-17,16470.60703972311,0.004212361878030405,16315.495873596205
2024-12-18,15798.41910651332,-0.013748692185534345,16091.179142975774
2024-12-19,15656.87963351815,-0.0078028616335665685,15965.621898602203
2024-12-20,15922.726332931818,0.003389545736262235,16019.738104235386
2024-12-23,16064.619537366874,-0.0022061982556553874,15984.395385973765
2024-12-24,16238.299980865178,-0.008234890366415186,15852.765642396838
2024-12-26,16195.822064324324,0.00018471698090822056,15855.693917405346
2024-12-27,15998.895591496745,0.0031032321261988886,15904.897816153012
2024-12-30,15725.823532650968,-0.003872109659116949,15843.312307691816
2024-12-31,15604.770431957584,-0.0018052713572620414,15814.710829778584
