Date,Company,Price Close_lag1,Volume_lag1,Return,Mkt-RF_lag1,SMB_lag1,HML_lag1,RMW_lag1,CMA_lag1,RF_lag1
2023-12-12,FTNT.O,"53,64",5135287.0,0.0261,0.35,-0.44,-0.12,0.02,0.64,0.021
2023-12-13,FTNT.O,"55,04",7815408.0,0.0056,0.34,-0.64,-0.89,-0.37,-0.22,0.021
2023-12-14,FTNT.O,"55,35",5551338.0,0.0307,1.55,1.92,1.35,-0.99,0.17,0.021
2023-12-15,FTNT.O,"57,05",9119726.0,0.0137,0.51,1.84,2.03,0.03,0.38,0.021
2023-12-18,FTNT.O,"57,83",16923959.0,-0.0297,-0.06,-0.59,-0.57,0.14,-0.35,0.021
2023-12-19,FTNT.O,"56,11",11621292.0,0.0294,0.42,-0.51,-0.36,0.35,-0.24,0.021
2023-12-20,FTNT.O,"57,76",6341794.0,-0.0054,0.72,1.51,0.68,-0.38,0.05,0.021
2023-12-21,FTNT.O,"57,45",6049726.0,0.0185,-1.56,-0.35,0.15,0.76,0.09,0.021
2023-12-22,FTNT.O,"58,51",4444339.0,0.013,1.09,0.74,-0.02,-0.57,-0.17,0.021
2023-12-26,FTNT.O,"59,27",5057419.0,0.0089,0.2,0.61,0.1,-0.65,0.2,0.021
2023-12-27,FTNT.O,"59,8",3134373.0,-0.0077,0.48,0.83,0.43,-0.33,-0.16,0.021
2023-12-28,FTNT.O,"59,34",2878074.0,0.001,0.16,0.17,0.1,-0.32,-0.14,0.021
2023-12-29,FTNT.O,"59,4",2900263.0,-0.0146,-0.01,-0.38,0.02,-0.32,0.15,0.021
2024-01-02,FTNT.O,"58,53",2880568.0,-0.0128,-0.43,-1.14,-0.36,0.69,-0.06,0.021
2024-01-03,FTNT.O,"57,78",6012333.0,0.0012,-0.7,-0.26,0.79,0.66,0.64,0.022
2024-01-04,FTNT.O,"57,85",5329549.0,0.0093,-1.01,-1.92,-0.14,0.35,-0.18,0.022
2024-01-05,FTNT.O,"58,39",5365387.0,-0.0009,-0.33,0.24,0.09,-0.43,0.24,0.022
2024-01-08,FTNT.O,"58,34",4914212.0,0.0501,0.15,-0.59,0.65,0.11,-0.15,0.022
2024-01-09,FTNT.O,"61,26",6054488.0,-0.0304,1.49,0.55,-1.31,-0.98,-0.49,0.022
2024-01-10,FTNT.O,"59,4",9085851.0,0.0332,-0.21,-0.75,-0.9,-0.3,-0.18,0.022
2024-01-11,FTNT.O,"61,37",6296082.0,0.0143,0.5,-0.29,-0.44,0.24,-0.18,0.022
2024-01-12,FTNT.O,"62,25",5072234.0,0.0031,-0.14,-0.66,-0.51,0.45,-0.13,0.022
2024-01-16,FTNT.O,"62,44",4793979.0,-0.007,-0.01,-0.21,-0.5,0.11,-0.28,0.022
2024-01-17,FTNT.O,62,6578183.0,-0.0223,-0.47,-0.87,-0.64,0.13,-0.27,0.022
2024-01-18,FTNT.O,"60,62",5407773.0,0.013,-0.59,-0.16,-0.24,0.26,-0.23,0.022
2024-01-19,FTNT.O,"61,41",4429104.0,-0.0083,0.87,-0.27,-0.34,0.71,-0.23,0.022
2024-01-22,FTNT.O,"60,9",9170503.0,0.0289,1.19,-0.37,0.65,-0.05,-0.27,0.022
2024-01-23,FTNT.O,"62,66",8397957.0,0.0279,0.39,1.83,0.58,-0.43,0.09,0.022
2024-01-24,FTNT.O,"64,41",8220622.0,0.0264,0.22,-0.69,-0.58,-0.18,0.21,0.022
2024-01-25,FTNT.O,"66,11",7735358.0,-0.0085,-0.01,-0.76,0.02,0.25,-0.4,0.022
2024-01-26,FTNT.O,"65,55",6800378.0,0.0087,0.46,0.2,0.56,-0.2,0.52,0.022
2024-01-29,FTNT.O,"66,12",6691532.0,0.005,-0.02,0.32,-0.22,0.25,0.02,0.022
2024-01-30,FTNT.O,"66,45",4443352.0,0.0039,0.86,0.88,-0.57,-1.11,-0.3,0.022
2024-01-31,FTNT.O,"66,71",5829977.0,-0.0333,-0.13,-0.96,0.85,0.99,0.13,0.022
2024-02-01,FTNT.O,"64,49",9668130.0,0.0304,-1.74,-0.89,-0.31,-0.22,0.35,0.022
2024-02-02,FTNT.O,"66,45",9622546.0,-0.0002,1.23,0.33,-1.35,-0.05,-0.29,0.021
2024-02-05,FTNT.O,"66,44",8320021.0,-0.0053,0.99,-1.57,-0.51,-0.16,-1.4,0.021
2024-02-06,FTNT.O,"66,09",9137541.0,0.021,-0.42,-0.94,-0.66,0.1,-0.15,0.021
2024-02-07,FTNT.O,"67,48",13315838.0,0.0378,0.27,0.77,-0.49,-0.75,0.59,0.021
2024-02-08,FTNT.O,"70,03",25551135.0,-0.0311,0.77,-1.02,-0.62,0.62,-0.81,0.021
2024-02-09,FTNT.O,"67,85",8370859.0,0.0382,0.21,1.4,0.03,-0.52,-0.2,0.021
2024-02-12,FTNT.O,"70,44",7522413.0,-0.0026,0.65,0.84,-0.43,-0.34,-0.43,0.021
2024-02-13,FTNT.O,"70,26",4790775.0,-0.0122,0.05,1.65,1.1,-0.04,0.44,0.021
2024-02-14,FTNT.O,"69,4",5427329.0,0.0213,-1.6,-2.52,-0.66,0.78,-0.05,0.021
2024-02-15,FTNT.O,"70,88",3703416.0,-0.0087,1.14,1.37,-0.2,-1.53,-0.18,0.021
2024-02-16,FTNT.O,"70,26",3186036.0,-0.0253,0.67,1.23,1.03,-0.21,0.26,0.021
2024-02-20,FTNT.O,"68,48",4528400.0,-0.0083,-0.53,-0.64,-0.21,0.06,0.17,0.021
2024-02-21,FTNT.O,"67,91",3271365.0,-0.0378,-0.74,-0.74,0.41,0.43,0.59,0.021
2024-02-22,FTNT.O,"65,34",12820123.0,0.0248,-0.03,-0.64,0.12,0.86,0.19,0.021
2024-02-23,FTNT.O,"66,96",7627622.0,0.0102,2.02,-1.55,-1.32,0.38,-1.19,0.021
2024-02-26,FTNT.O,"67,64",3772767.0,0.0112,0.02,0.33,-0.04,0.08,-0.11,0.021
2024-02-27,FTNT.O,"68,4",5204973.0,0.0227,-0.25,0.97,-0.1,-0.72,0.0,0.021
2024-02-28,FTNT.O,"69,95",4991533.0,-0.0063,0.27,1.24,-0.44,-1.12,0.68,0.021
2024-02-29,FTNT.O,"69,51",2744765.0,-0.0058,-0.26,-0.89,-0.01,-0.06,0.52,0.021
2024-03-01,FTNT.O,"69,11",5782091.0,0.0192,0.54,-0.16,0.99,0.27,-0.72,0.021
2024-03-04,FTNT.O,"70,44",4840847.0,0.0135,0.76,0.01,-0.56,-0.24,-0.16,0.021
2024-03-05,FTNT.O,"71,39",4277706.0,-0.0329,-0.18,-0.61,0.35,-0.19,0.24,0.021
2024-03-06,FTNT.O,"69,04",6840679.0,0.033,-1.08,0.05,1.13,0.91,0.56,0.021
2024-03-07,FTNT.O,"71,32",7401228.0,0.0245,0.53,-0.27,-0.02,-1.08,-0.03,0.021
2024-03-08,FTNT.O,"73,07",6314272.0,-0.0235,1.02,-0.48,0.05,0.4,-0.73,0.021
2024-03-11,FTNT.O,"71,35",5278875.0,0.0015,-0.66,0.6,0.6,-0.36,0.57,0.021
2024-03-12,FTNT.O,"71,46",3139267.0,-0.0017,-0.21,-0.63,0.4,0.45,0.64,0.021
2024-03-13,FTNT.O,"71,34",3858463.0,-0.0163,1.04,-1.16,-0.68,0.53,-0.77,0.021
2024-03-14,FTNT.O,"70,18",4078372.0,-0.0305,-0.14,0.35,-0.04,-0.04,0.17,0.021
2024-03-15,FTNT.O,"68,04",6500142.0,-0.0194,-0.43,-1.46,-1.07,1.03,-0.1,0.021
2024-03-18,FTNT.O,"66,72",10117981.0,0.0124,-0.59,0.95,0.8,-0.09,0.42,0.021
2024-03-19,FTNT.O,"67,55",3909019.0,0.0036,0.53,-1.04,-0.22,0.24,-0.11,0.021
2024-03-20,FTNT.O,"67,79",3059385.0,0.0012,0.54,0.45,-0.24,0.49,0.08,0.021
2024-03-21,FTNT.O,"67,87",4230313.0,0.0103,1.03,1.04,1.01,-0.24,-0.06,0.021
2024-03-22,FTNT.O,"68,57",3716264.0,-0.0039,0.42,0.34,0.97,0.27,0.05,0.021
2024-03-25,FTNT.O,"68,3",2832796.0,-0.006,-0.23,-0.99,-0.52,0.29,-0.36,0.021
2024-03-26,FTNT.O,"67,89",3296053.0,-0.0065,-0.26,-0.11,0.87,-0.22,-0.17,0.021
2024-03-27,FTNT.O,"67,45",3312375.0,-0.0027,-0.26,0.11,-0.16,-0.52,0.21,0.021
2024-03-28,FTNT.O,"67,27",3534963.0,0.0155,0.88,1.29,0.92,-0.15,0.58,0.021
2024-04-01,FTNT.O,"68,31",3922212.0,-0.0072,0.1,0.47,0.46,-0.06,0.07,0.021
2024-04-02,FTNT.O,"67,82",3003378.0,0.0152,-0.27,-0.91,-0.27,0.34,-0.31,0.021
2024-04-03,FTNT.O,"68,85",4711615.0,0.0359,-0.85,-1.03,0.04,0.26,0.02,0.021
2024-04-04,FTNT.O,"71,32",7868905.0,-0.0293,0.16,0.33,-0.04,0.1,-0.19,0.021
2024-04-05,FTNT.O,"69,23",6959741.0,0.0243,-1.23,0.2,0.18,0.03,0.1,0.021
2024-04-08,FTNT.O,"70,91",7475375.0,-0.0355,1.05,-0.5,-0.69,-0.29,-0.59,0.021
2024-04-09,FTNT.O,"68,39",5099856.0,-0.0025,0.01,0.54,0.14,-0.24,0.1,0.021
2024-04-10,FTNT.O,"68,22",2799553.0,-0.0013,0.14,0.31,-0.33,-0.17,0.05,0.021
2024-04-11,FTNT.O,"68,13",3641299.0,0.0013,-1.01,-1.56,-1.04,0.37,-0.45,0.021
2024-04-12,FTNT.O,"68,22",2917975.0,-0.0259,0.72,0.05,-0.62,0.14,-0.54,0.021
2024-04-15,FTNT.O,"66,45",5134673.0,-0.0259,-1.53,-0.38,0.13,0.67,-0.22,0.021
2024-04-16,FTNT.O,"64,73",4911148.0,-0.0039,-1.29,-0.24,0.75,0.84,0.42,0.021
2024-04-17,FTNT.O,"64,48",3015060.0,0.0028,-0.23,-0.28,-0.82,0.04,-0.26,0.021
2024-04-18,FTNT.O,"64,66",3278443.0,-0.0097,-0.64,-0.37,0.55,-0.32,0.54,0.021
2024-04-19,FTNT.O,"64,03",3087289.0,-0.0098,-0.27,-0.1,0.86,-0.03,0.29,0.021
2024-04-22,FTNT.O,"63,4",4836140.0,0.0046,-0.82,1.25,1.9,-0.1,1.3,0.021
2024-04-23,FTNT.O,"63,69",3629295.0,0.0174,0.87,-0.12,0.55,-0.23,0.0,0.021
2024-04-24,FTNT.O,"64,8",3544127.0,0.01,1.27,0.58,-0.01,-0.16,-0.63,0.021
2024-04-25,FTNT.O,"65,45",3817138.0,-0.0217,-0.01,-0.3,0.28,0.23,-0.02,0.021
2024-04-26,FTNT.O,"64,03",3670755.0,0.0023,-0.48,-0.39,-0.2,0.4,-0.09,0.021
2024-04-29,FTNT.O,"64,18",4138352.0,0.0019,1.04,0.22,-1.09,0.01,-0.45,0.021
2024-04-30,FTNT.O,"64,3",3824366.0,-0.0174,0.34,0.34,-0.49,0.22,-0.12,0.021
2024-05-01,FTNT.O,"63,18",5324350.0,0.0055,-1.67,-0.27,-0.26,-0.61,0.63,0.021
2024-05-02,FTNT.O,"63,53",4336994.0,0.0263,-0.27,1.0,-0.03,-1.43,-0.02,0.02
2024-05-03,FTNT.O,"65,2",8288946.0,-0.0969,1.01,0.7,0.02,0.03,-0.77,0.02
2024-05-06,FTNT.O,"58,88",15896615.0,-0.0012,1.19,-0.04,-0.22,0.42,-0.55,0.02
2024-05-07,FTNT.O,"58,81",14472605.0,0.0105,1.09,-0.02,-0.05,-0.23,-0.69,0.02
2024-05-08,FTNT.O,"59,43",18440295.0,0.0034,0.05,0.04,-0.65,0.14,0.2,0.02
2024-05-09,FTNT.O,"59,63",10886899.0,-0.0255,-0.09,-0.41,0.59,0.72,0.16,0.02
2024-05-10,FTNT.O,"58,11",6929752.0,0.0009,0.52,0.51,0.39,0.02,0.08,0.02
2024-05-13,FTNT.O,"58,16",3934532.0,0.0253,0.08,-0.91,0.01,0.49,-0.06,0.02
2024-05-14,FTNT.O,"59,63",5491977.0,0.0096,-0.04,0.25,-0.26,0.13,0.24,0.02
2024-05-15,FTNT.O,"60,2",4269834.0,0.0088,0.57,0.51,0.04,-0.16,-0.02,0.02
2024-05-16,FTNT.O,"60,73",3551810.0,0.0084,1.15,-0.47,-0.21,-0.4,-0.38,0.02
2024-05-17,FTNT.O,"61,24",4443146.0,0.0031,-0.25,-0.22,-0.01,-0.04,0.39,0.02
2024-05-20,FTNT.O,"61,43",2799682.0,0.0148,0.11,-0.23,0.41,-0.19,-0.1,0.02
2024-05-21,FTNT.O,"62,34",2842407.0,-0.0165,0.14,0.16,-0.88,0.15,-0.66,0.02
2024-05-22,FTNT.O,"61,31",5127601.0,0.0042,0.15,-0.43,0.19,0.41,-0.31,0.02
2024-05-23,FTNT.O,"61,57",3048404.0,-0.0104,-0.35,-0.4,-0.38,-0.44,-0.05,0.02
2024-05-24,FTNT.O,"60,93",3714123.0,0.0069,-0.85,-0.67,-0.64,1.3,-0.64,0.02
2024-05-28,FTNT.O,"61,35",2653983.0,-0.031,0.72,0.13,0.23,0.34,-0.34,0.02
2024-05-29,FTNT.O,"59,45",4875281.0,0.0047,-0.04,0.1,-0.83,0.15,-1.07,0.02
2024-05-30,FTNT.O,"59,73",4597970.0,-0.029,-0.77,-0.38,-0.66,0.44,-0.04,0.02
2024-05-31,FTNT.O,58,5437156.0,0.0228,-0.52,1.64,0.42,-0.02,0.7,0.02
2024-06-03,FTNT.O,"59,32",16362989.0,-0.0088,0.68,-0.1,0.95,1.03,0.91,0.02
2024-06-04,FTNT.O,"58,8",3565526.0,-0.0027,0.04,-0.32,-0.62,0.35,-0.43,0.022
2024-06-05,FTNT.O,"58,64",3687971.0,0.0182,-0.06,-1.33,-0.68,-0.15,-0.05,0.022
2024-06-06,FTNT.O,"59,71",3614749.0,0.0007,1.23,0.35,-0.67,-0.47,-0.72,0.022
2024-06-07,FTNT.O,"59,75",3060270.0,-0.0005,-0.06,-0.57,-0.08,-0.04,-0.17,0.022
2024-06-10,FTNT.O,"59,72",2613238.0,0.0062,-0.23,-0.95,0.09,0.37,0.2,0.022
2024-06-11,FTNT.O,"60,09",3462829.0,-0.0058,0.28,-0.13,-0.29,-0.22,-0.47,0.022
2024-06-12,FTNT.O,"59,74",5133437.0,0.0147,0.2,-0.21,-1.04,0.26,-0.19,0.022
2024-06-13,FTNT.O,"60,62",5706040.0,-0.0064,0.94,0.75,0.05,0.07,-0.38,0.022
2024-06-14,FTNT.O,"60,23",3574803.0,0.0091,0.04,-1.02,-0.62,0.97,-0.02,0.022
2024-06-17,FTNT.O,"60,78",3212908.0,0.002,-0.17,-1.46,-0.65,0.12,0.04,0.022
2024-06-18,FTNT.O,"60,9",4979297.0,-0.0287,0.78,-0.33,0.58,0.93,0.24,0.022
2024-06-20,FTNT.O,"59,15",5501773.0,-0.0205,0.2,-0.44,0.36,0.28,-0.11,0.022
2024-06-21,FTNT.O,"57,94",10407451.0,0.0107,-0.31,-0.36,0.26,-0.62,0.33,0.022
2024-06-24,FTNT.O,"58,56",16786744.0,-0.0048,-0.13,0.44,-0.53,-0.81,0.17,0.022
2024-06-25,FTNT.O,"58,28",4147862.0,0.007,-0.25,0.62,1.09,-0.01,0.65,0.022
2024-06-26,FTNT.O,"58,69",5248337.0,-0.0099,0.31,-0.82,-1.22,0.08,-1.22,0.022
2024-06-27,FTNT.O,"58,11",6374167.0,0.0332,0.16,-0.01,-0.19,0.46,-0.26,0.022
2024-06-28,FTNT.O,"60,04",5019493.0,0.0038,0.14,0.53,-0.39,-0.97,-0.12,0.022
2024-07-01,FTNT.O,"60,27",7987420.0,-0.007,-0.35,1.0,1.28,-0.19,0.72,0.022
2024-07-02,FTNT.O,"59,85",4884493.0,0.0194,0.22,-1.06,-0.46,0.49,-0.34,0.021
2024-07-03,FTNT.O,"61,01",4604927.0,-0.0046,0.57,-0.47,0.39,0.52,-0.63,0.021
2024-07-05,FTNT.O,"60,73",3039750.0,0.0059,0.48,-0.29,-0.68,-0.05,0.59,0.021
2024-07-08,FTNT.O,"61,09",3120561.0,-0.016,0.48,-0.8,-1.43,-0.31,-1.04,0.021
2024-07-09,FTNT.O,"60,11",4845385.0,0.0028,0.1,0.55,-0.22,-0.35,0.47,0.021
2024-07-10,FTNT.O,"60,28",3563658.0,-0.0114,0.0,-0.59,0.48,-0.44,0.66,0.021
2024-07-11,FTNT.O,"59,59",3905224.0,-0.0134,0.97,-0.14,0.43,0.17,0.2,0.021
2024-07-12,FTNT.O,"58,79",4377694.0,0.0129,-0.59,4.21,1.75,-1.09,-0.09,0.021
2024-07-15,FTNT.O,"59,55",4398851.0,0.0059,0.58,0.62,-0.44,-0.5,0.15,0.021
2024-07-16,FTNT.O,"59,9",3879710.0,-0.007,0.38,1.16,0.59,-0.22,-0.35,0.021
2024-07-17,FTNT.O,"59,48",4158831.0,-0.0062,0.83,2.76,1.37,-0.64,0.07,0.021
2024-07-18,FTNT.O,"59,11",7022566.0,-0.0166,-1.5,0.49,2.46,0.83,-0.13,0.021
2024-07-19,FTNT.O,"58,13",5598977.0,0.006,-0.95,-1.15,0.03,1.01,0.4,0.021
2024-07-22,FTNT.O,"58,48",8563233.0,-0.0005,-0.68,0.07,-0.14,-0.09,-0.47,0.021
2024-07-23,FTNT.O,"58,45",4386488.0,-0.0087,1.08,0.53,-0.53,-0.38,0.72,0.021
2024-07-24,FTNT.O,"57,94",5989369.0,-0.0224,-0.05,1.15,-0.03,-0.43,-0.18,0.021
2024-07-25,FTNT.O,"56,64",5379116.0,0.0118,-2.37,0.02,1.71,0.1,0.08,0.021
2024-07-26,FTNT.O,"57,31",5262437.0,-0.0054,-0.33,1.67,0.68,-0.11,0.15,0.021
2024-07-29,FTNT.O,57,4244996.0,0.0068,1.1,0.57,-0.2,0.02,0.08,0.021
2024-07-30,FTNT.O,"57,39",4001838.0,0.0019,-0.04,-1.05,-0.43,0.61,-0.24,0.021
2024-07-31,FTNT.O,"57,5",4116066.0,0.0094,-0.53,0.68,1.38,0.47,-1.03,0.021
2024-08-01,FTNT.O,"58,04",4676336.0,-0.0145,1.53,-0.97,-1.32,0.44,1.43,0.021
2024-08-02,FTNT.O,"57,2",4542904.0,-0.0121,-1.61,-1.24,-0.67,0.91,-0.89,0.022
2024-08-05,FTNT.O,"56,51",5940825.0,-0.0198,-2.12,-1.18,-0.78,0.96,0.79,0.022
2024-08-06,FTNT.O,"55,39",7664667.0,0.0076,-3.02,-0.34,-0.01,-0.13,-0.17,0.022
2024-08-07,FTNT.O,"55,81",9433793.0,0.253,1.0,-0.03,-0.58,-0.12,0.29,0.022
2024-08-08,FTNT.O,"69,93",23535602.0,-0.0179,-0.83,-0.55,0.84,0.74,-0.79,0.022
2024-08-09,FTNT.O,"68,68",10955053.0,0.0147,2.39,0.1,-0.85,-0.63,0.05,0.022
2024-08-12,FTNT.O,"69,69",6988618.0,0.0096,0.43,-0.8,-0.31,0.3,-0.21,0.022
2024-08-13,FTNT.O,"70,36",6173310.0,0.0162,-0.08,-0.87,-0.59,0.12,0.39,0.022
2024-08-14,FTNT.O,"71,5",5524287.0,0.018,1.7,0.18,-0.77,-0.51,1.08,0.022
2024-08-15,FTNT.O,"72,79",6099262.0,0.0084,0.3,-1.1,0.27,0.14,0.4,0.022
2024-08-16,FTNT.O,"73,4",4589777.0,0.018,1.78,0.95,-0.74,-0.48,0.4,0.022
2024-08-19,FTNT.O,"74,72",4798599.0,0.0007,0.21,0.05,0.78,-0.21,0.51,0.022
2024-08-20,FTNT.O,"74,77",5248310.0,0.0107,0.98,0.25,-0.29,-1.03,0.49,0.022
2024-08-21,FTNT.O,"75,57",5733205.0,-0.002,-0.32,-0.72,-0.68,0.36,-0.65,0.022
2024-08-22,FTNT.O,"75,42",3065758.0,-0.0123,0.52,0.84,-0.63,-0.43,0.19,0.022
2024-08-23,FTNT.O,"74,49",5006805.0,0.0032,-0.96,-0.25,1.39,0.56,-0.25,0.022
2024-08-26,FTNT.O,"74,73",3182470.0,0.006,1.29,1.9,0.85,-0.48,0.68,0.022
2024-08-27,FTNT.O,"75,18",2751206.0,0.0105,-0.34,0.33,0.17,0.13,-0.06,0.022
2024-08-28,FTNT.O,"75,97",2471210.0,-0.0047,0.05,-0.9,0.02,0.27,0.23,0.022
2024-08-29,FTNT.O,"75,61",2635293.0,0.0087,-0.67,-0.22,1.14,0.55,-0.16,0.022
2024-08-30,FTNT.O,"76,27",3054470.0,0.0058,0.08,0.67,0.28,-0.15,-1.22,0.022
2024-09-03,FTNT.O,"76,71",3585700.0,0.0055,0.98,-0.56,0.04,-0.2,-0.14,0.022
2024-09-04,FTNT.O,"77,13",5807885.0,-0.0034,-2.26,-0.74,1.36,0.68,-0.82,0.02
2024-09-05,FTNT.O,"76,87",4181704.0,-0.0139,-0.22,0.08,-0.53,-0.27,-0.02,0.02
2024-09-06,FTNT.O,"75,8",4469068.0,-0.0085,-0.31,-0.06,-0.68,-0.26,0.04,0.02
2024-09-09,FTNT.O,"75,155",5364384.0,-0.0007,-1.82,-0.09,0.17,0.35,-0.03,0.02
2024-09-10,FTNT.O,"75,1",4088881.0,0.0129,1.09,-1.09,-0.69,-1.04,0.4,0.02
2024-09-11,FTNT.O,"76,07",3853883.0,0.0075,0.4,-0.27,-0.83,-0.08,-0.17,0.02
2024-09-12,FTNT.O,"76,64",4102347.0,-0.0281,1.05,-0.63,-1.66,-0.21,0.58,0.02
2024-09-13,FTNT.O,"74,49",8618080.0,0.007,0.8,0.45,-0.5,0.37,-0.08,0.02
2024-09-16,FTNT.O,"75,01",4637702.0,0.0177,0.71,1.88,0.04,-0.34,0.29,0.02
2024-09-17,FTNT.O,"76,34",4402057.0,-0.0096,0.16,-0.01,0.92,0.39,-0.44,0.02
2024-09-18,FTNT.O,"75,61",2677888.0,-0.0123,0.09,0.77,0.54,0.34,-0.3,0.02
2024-09-19,FTNT.O,"74,68",2876414.0,0.0131,-0.25,0.24,0.28,0.05,-0.37,0.02
2024-09-20,FTNT.O,"75,66",3947493.0,0.0148,1.77,0.32,-0.19,-0.22,-0.04,0.02
2024-09-23,FTNT.O,"76,78",12542759.0,0.0086,-0.27,-0.77,-0.64,0.22,-0.35,0.02
